cell_id,sheet_row,col,seq_in_row,words,node,run_id,voice,about,discipline,work_order,confidence,reason,src,pass
r392c11,393,11,7,184,III.1,908,Loughran,Hoffman,physics;biology;neuroscience,0,high,we are limited perspectives inside a larger consciousness doing the calculating,out_batch_06.psv,
r392c13,393,13,8,91,III.1,908,Loughran,,,0,med,the natural perspective as initial conditions plus laws; creating into infinity,out_batch_06.psv,
r392c14,393,14,9,26,III.1,908,Loughran,Aquinas,philosophy;theology,0,med,the natural perspective likened to what Aquinas called fate,out_batch_06.psv,
r392c15,393,15,10,159,III.2.A,909,Loughran,Tononi,neuroscience,0,med,awareness as a finite unified field with a 30W energy budget,out_batch_06.psv,
r392c17,393,17,11,156,III.4,910,Loughran,,physics;theology,0,med,theological turn: Christ and my limited perspective within the whole,out_batch_06.psv,
r392c19,393,19,12,96,I.2.1,911,Loughran,Sara Walker,physics,0,med,a researcher owning her bias as a direction for enquiry; null results still results,out_batch_06.psv,
r392c20,393,20,13,266,I.2.2,912,Loughran,Kuhn,biology;philosophy;theology,0,high,Kuhn on paradigm change for non-scientific reasons; a love-centred bias,out_batch_06.psv,
r392c23,393,23,14,381,III.1,913,Loughran,Hoffman,sociology,0,med,conscious realism as a research program and the origin of the RC project,out_batch_06.psv,
r393c3,394,3,1,169,I.3.2,914,Loughran,MacIntyre,computer science;sociology,0,high,modelling education into and exchange across communities; computational natural law,out_batch_06.psv,
r393c5,394,5,2,161,I.3.2,914,Loughran,MacIntyre,computer science;sociology,0,high,duplicate of the prior cell on modelling inter-community information exchange,out_batch_06.psv,
r393c8,394,8,3,326,III.1.3,915,Loughran,,philosophy;sociology,0,high,truth as stable agreement reached across rival rich communities,out_batch_06.psv,
r393c12,394,12,4,170,III.2.X,916,Loughran,,physics;neuroscience;computer science,0,high,one account of information must work at social physical neural and cognitive levels,repass_NB,
r393c14,394,14,5,33,III.2.X,916,Loughran,,physics;neuroscience;computer science,0,high,information-as-awareness paradigm advances physics neuroscience and AI together,repass_NB,
r393c15,394,15,6,94,I.2.2,917,Loughran,Kuhn,,0,high,paradigm shifts begin by reframing problems not by solving them,out_batch_06.psv,
r393c16,394,16,7,134,III.2.S,918,Loughran,,physics,0,high,three problems in physics; measurement problem reread through fundamental Cs,out_batch_06.psv,
r393c18,394,18,8,138,III.2.S,918,Loughran,Hoffman,physics;biology;psychology,0,high,quantum gravity and spacetime-is-doomed; spacetime transformed into an interface,out_batch_06.psv,
r393c20,394,20,9,205,III.1,919,Loughran,Hoffman;Tegmark;Sara Walker,physics;biology;philosophy;psychology,0,high,metaphysics of fundamental Cs with the infinite prior to the finite,out_batch_06.psv,
r394c3,395,3,1,25,III.1,920,Loughran,,,0,med,our own experience of Cs as initial guidance to infinite consciousness,out_batch_06.psv,
r394c5,395,5,2,13,III.3,921,Loughran,,,0,high,a telos emerges from love-centric perspectival fundamental consciousness,out_batch_06.psv,
r395c3,396,3,1,366,III.3,922,Loughran,,psychology,0,high,how a telos follows from love: active favor toward the active favor of another,out_batch_06.psv,
r395c6,396,6,2,126,III.3,922,Loughran,,theology,0,high,the question of content: toward what are we truly inclined; what are true goods,out_batch_06.psv,
r395c7,396,7,3,345,III.4,923,Loughran,Aristotle;Augustine,biology;computer science;sociology;psychology,0,high,love as the stable state; friendship in Aristotle and Augustine,out_batch_06.psv,
r395c10,396,10,4,213,III.1,924,Loughran,Aquinas;Tegmark,physics,0,high,being as conscious; actuality as full consideration; subsets and possibility,out_batch_06.psv,
r395c12,396,12,5,231,III.1.2,925,Loughran,,sociology;economics,0,med,limited perspective forces approximation and model-building; qbits and optimization,out_batch_06.psv,
r395c14,396,14,6,73,III.1,926,Loughran,,physics;philosophy;theology;sociology,0,high,metaphysical grounding for why there is something rather than nothing,out_batch_06.psv,
r395c15,396,15,7,143,III.1,926,Loughran,Hoffman,sociology,0,high,the observer role follows from LPCR; features of consciousness listed,out_batch_06.psv,
r395c17,396,17,8,107,III.1,926,Loughran,,philosophy;history,0,med,answering the charge that conscious realism is a comforting fairytale,out_batch_06.psv,
r396c3,397,3,1,28,II.4,927,Loughran,Tim Urban,,0,high,source pointer to Wait But Why sick giant and The Big Sort,out_batch_06.psv,
r396c4,397,4,2,79,I.1,928,Loughran,Tim Urban;Pentland,physics;sociology,0,high,Bishop on the echo-chamber feedback loop linked to Social Physics,out_batch_06.psv,
r396c5,397,5,3,48,I.1,928,Loughran,,sociology,0,high,Mutz: Americans least exposed to arguments differing from their own,out_batch_06.psv,
r396c6,397,6,4,127,I.1,928,Loughran,,sociology,0,high,Boulder and Colorado Springs deliberation made both groups more extreme,out_batch_06.psv,
r396c8,397,8,5,67,I.1,928,Loughran,Tim Urban,,0,med,information bubbles worse than geographic ones; WBW unbiased North Star,out_batch_06.psv,
r396c10,397,10,6,190,I.1,928,Tim Urban?,Tim Urban,sociology,0,high,quoted history of narrowcasting cable news and the Fairness Doctrine,out_batch_06.psv,
r396c13,397,13,7,115,I.1,928,Tim Urban?,Tim Urban;Douthat,sociology,0,high,quoted account of internet tribal media and late-night partisanship,out_batch_06.psv,
r396c16,397,16,8,35,I.1,928,Loughran,,,0,high,the hostile media effect with a research citation,out_batch_06.psv,
r396c24,397,24,9,58,I.1,928,Tim Urban?,Tim Urban,sociology,0,high,quoted account of DESTROYS headlines as Primitive Mind bait,out_batch_06.psv,
r396c27,397,27,10,36,I.4.2,929,Tim Urban?,Tim Urban,sociology,0,med,quoted rule: ask what this looks like to people you do not know,out_batch_06.psv,
r397c3,398,3,1,91,I.1,930,Loughran,Tim Urban,sociology,0,high,Iyengar and Westwood on affective polarization matching racial polarization,out_batch_06.psv,
r398c3,399,3,1,5,II.4,931,Loughran,,,0,high,bare URL to a Caitlin Johnstone post,out_batch_06.psv,
r398c4,399,4,2,303,III.1,932,Loughran,Hoffman;Aquinas,physics;neuroscience;computer science;theology;sociology,0,high,conscious realism as answer to both the Cs problem and quantum gravity,out_batch_06.psv,
r399c3,400,3,1,103,III.2.X,933,Loughran,Hawkins,neuroscience;sociology,0,high,programme note: extend Hawkins brain theory to social and global intelligence,repass_NB,
r399c4,400,4,2,337,III.2.N,934,Loughran,Hawkins,neuroscience,0,med,brain models are memories: hierarchical auto-associative and media-invariant,repass_NB,
r399c7,400,7,3,67,III.2.N,934,Loughran,Hawkins,neuroscience;computer science,0,med,brains lack energy and time to compute predictions the way computers do,repass_NB,
r399c8,400,8,4,133,III.2.B,935,Loughran,Hawkins,neuroscience,0,high,thousands of whole predictions in parallel reconciled by a vote among columns,repass_NB,
r399c10,400,10,5,221,III.2.B,935,Loughran,Hawkins,neuroscience,0,high,the calculating unit is a 1mm^2 six-layered stack; business card analogy,repass_NB,
r399c12,400,12,6,198,III.2.B,935,Loughran,Hawkins,neuroscience,0,med,all the cortical stacks and their interconnections are essentially the same,repass_NB,
r399c14,400,14,7,180,III.2.N,936,Loughran,,neuroscience,0,med,symmetry broken by sensory pathways hemispheres and the corpus callosum,repass_NB,
r399c16,400,16,8,119,III.2.B,937,Loughran,,neuroscience,0,high,columns are interchangeable; rewiring sensory input changes what a region does,repass_NB,
r399c17,400,17,9,216,III.2.B,937,Loughran,Hawkins,neuroscience,0,high,identical columns take all senses and each builds a whole model shared back,repass_NB,
r399c19,400,19,10,172,III.2.B,937,Loughran,Hawkins,neuroscience,0,high,why a thousand and not ten thousand brains: sparseness limits active columns,repass_NB,
r399c21,400,21,11,216,III.2.B,937,Loughran,,neuroscience;philosophy,0,med,the brain as a supported community of column calculators; are they conscious,repass_NB,
r399c23,400,23,12,197,III.2.B,937,Loughran,,neuroscience,0,med,columns need more input than the senses supply; sharing within and between columns,repass_NB,
r399c25,400,25,13,136,III.2.N,938,Loughran,,neuroscience,0,low,transitional passage taking a shortcut past the sensory hierarchy detail,repass_NB,
r400c3,401,3,1,274,III.2.B,939,Loughran,,neuroscience;philosophy,0,med,higher ideas shared across columns; brains as communities of conscious calculators,repass_NB,
r400c5,401,5,2,338,III.2.X,940,Loughran,,neuroscience;sociology,0,high,brain and intelligence as community phenomena; could we be a network of persons,repass_NB,
r400c8,401,8,3,78,III.2.B,941,Loughran,,neuroscience,0,med,ideas processed by a network of similar prediction engines feeding each other,repass_NB,
r401c3,402,3,1,344,III.1,942,Loughran,Tegmark,physics,0,high,possibility as abstraction from the whole; spacetime as unfolding implication,out_batch_06.psv,
r401c7,402,7,2,77,III.2.X,943,Loughran,,physics;neuroscience,0,med,hologram analogy reached upward from neuroscience not down from physics,repass_NB,
r401c9,402,9,3,147,I.4,944,Loughran,,physics,0,med,reminder of the project: consensus on living civilly to guide AI,out_batch_06.psv,
r401c12,402,12,4,58,III.2.X,945,Loughran,,,1,med,next steps note: grid cells pattern recognition and whether societies do the same,repass_NB,
r402c3,403,3,1,121,III.2.N,946,Loughran,,neuroscience;philosophy,0,med,are ideas run on sense circuitry; there is no sense organ for ideas,repass_NB,
r402c4,403,4,2,334,III.2.N,946,Loughran,,neuroscience;biology,0,med,neocortex is recent and mammalian; older brains sensed well without it,repass_NB,
r402c7,403,7,3,201,III.2.N,946,Loughran,,neuroscience,0,high,place grid position and border cells doing location maths in the old brain,repass_NB,
r402c9,403,9,4,98,III.2.N,946,Loughran,,neuroscience,0,med,grid cells found in the neocortex too fed by the same connectome,repass_NB,
r402c10,403,10,5,247,III.2.N,946,Loughran,,neuroscience,0,med,cortical memory builds predictive models on grid cells; dogs predict too,repass_NB,
r402c12,403,12,6,151,III.2.N,946,Loughran,,neuroscience,0,med,dogs cannot tease; humans lead on cortical mass to body mass ratio,repass_NB,
r403c3,404,3,1,22,III.2.SO,947,Loughran,,,0,med,proposal to caucus nationwide around multiple parties,out_batch_06.psv,
r404c3,405,3,1,48,III.3,948,Loughran,,,0,high,Mooney asks whether freedom and surprise by joy belong to intelligence,out_batch_06.psv,
r404c4,405,4,2,57,III.3,948,Loughran,,,0,high,predicting a loving response does not detract from its freedom,out_batch_06.psv,
r404c5,405,5,3,74,III.3,948,Loughran,Bloom,,0,med,delight in surprise as a mark of intelligence and a purpose of education,out_batch_06.psv,
r404c6,405,6,4,261,III.3,948,Allan Bloom,Bloom,theology,0,high,quoted Bloom on music sublimation and the aesthetic education of man,out_batch_06.psv,
r404c9,405,9,5,264,III.3,948,Allan Bloom,Bloom,theology,0,high,quoted Bloom on rock music as premature ecstasy that saps enthusiasm,out_batch_06.psv,
r404c12,405,12,6,173,III.3,948,Loughran,Bloom,biology;neuroscience;sociology,0,high,culture both protects and threatens human dignity and freedom,out_batch_06.psv,
r405c3,406,3,1,10,II.4,949,Loughran,Friston;Carroll,,0,high,pointer to Carroll Mindscape interview with Karl Friston,out_batch_06.psv,
r405c4,406,4,2,11,III.2.N,950,Loughran,Friston,neuroscience,0,med,free energy minimisation as the flip side of maximising prediction,repass_NB,
r405c5,406,5,3,141,III.1.2,951,Loughran,Friston,physics;psychology,0,med,us as a homeostatic generative model minimizing surprise and free energy,out_batch_06.psv,
r406c3,407,3,1,10,II.4,952,Loughran,Friston,,0,high,pointer to Lex Fridman interview with Karl Friston,out_batch_06.psv,
r407c3,408,3,1,58,III.1.2,953,Loughran,,neuroscience,0,med,prediction analogy: the brain ships ahead like Amazon before details are known,out_batch_06.psv,
r408c3,409,3,1,62,II.4,954,Loughran,Robert Lawrence Kuhn;Tononi;Chalmers;Carroll;Tegmark,computer science,0,high,Closer To Truth episode listing on radical explanations of consciousness,out_batch_06.psv,
r408c4,409,4,2,54,II.4,954,Loughran,Hoffman,physics,0,med,review of that overview; notes the absence of conscious realism and Hoffman,out_batch_06.psv,
r409c3,410,3,1,7,II.4,955,Loughran,Wolfram,computer science,0,high,pointer to Stephen Wolfram on the AI Podcast,out_batch_06.psv,
r409c4,410,4,2,2,III.2.S,956,Loughran,Wolfram,computer science,0,low,bare note on computational irreducibility,out_batch_06.psv,
r409c5,410,5,3,5,III.1.2,957,Loughran,Wolfram,,0,low,pockets of irreducibility are what make understanding possible,out_batch_06.psv,
r409c6,410,6,4,22,III.2.S,958,Loughran,Wolfram,,0,med,Wolfram on QM and a thread of human Cs in what we observe,out_batch_06.psv,
r409c7,410,7,5,26,III.2.S,958,Loughran,Wolfram,,0,med,the observer at the lower level of events is a mess,out_batch_06.psv,
r409c8,410,8,6,29,III.2.S,958,Loughran,Wolfram,,0,med,relating QM mathematical structure to our experience of definite things,out_batch_06.psv,
r409c9,410,9,7,229,III.2.S,958,Loughran,Wolfram,physics,0,high,unordered tuples rewriting rules and time as order of causal dependency,out_batch_06.psv,
r409c12,410,12,8,38,III.2.S,958,Loughran,Wolfram,computer science,0,high,what substrate is the universe computation running on,out_batch_06.psv,
r410c3,411,3,1,1,X.2,959,apparatus,,,0,high,bare marker,fix-2026-09-04,
r411c3,412,3,1,62,I.1,960,Loughran,,history,0,med,unsent tweet on the Tara Reade allegation and public distrust of accusers,out_batch_06.psv,
r412c3,413,3,1,24,II.3,961,Loughran,Hoffman,computer science,0,high,contacted the new consciousrealism site and got a reply from Hoffman,out_batch_06.psv,
r412c4,413,4,2,11,II.3,961,Loughran,,sociology,1,med,plan to reply with the ISTEM Community paper as precursor to politics,out_batch_06.psv,
r412c5,413,5,3,10,II.4,962,Loughran,Hoffman,,0,high,pointer to Hoffman new paper Fact Fiction and Fitness,out_batch_06.psv,
r412c6,413,6,4,27,III.1.2,963,Loughran,Hoffman,biology;psychology,0,med,F3 tests the homomorphic mapping assumption behind correspondence truth,out_batch_06.psv,
r413c3,414,3,1,19,II.4,964,Loughran,,computer science,0,high,pointer to the Fridman interview with Ilya Sutskever,out_batch_06.psv,
r414c3,415,3,1,31,III.1.2,965,Loughran,,biology,0,med,F3 fitness function alongside ML loss function and gaming strategy,out_batch_06.psv,
r414c4,415,4,2,97,I.3.2,966,Loughran,,biology;sociology,0,high,can these quantitative models drive inquiry forward measurably in HIFNRCs,out_batch_06.psv,
r415c3,416,3,1,4,II.4,967,Loughran,,,0,high,bare URL to Musk on Rogan,out_batch_06.psv,
r415c4,416,4,2,62,III.2.N,968,Loughran,,neuroscience;computer science,0,med,neuralink bandwidth outruns the brain's processing rate; grid computing as act,repass_NB,
r415c5,416,5,3,112,III.2.P,969,Loughran,,biology;neuroscience;computer science;psychology,0,med,saving and restoring state; would you still think you were you,out_batch_06.psv,
r415c7,416,7,4,105,III.1.1,970,Loughran,,neuroscience,0,med,where did consciousness arise from hydrogen; a physicalist emergence framing,out_batch_06.psv,
r416c3,417,3,1,17,II.4,971,Loughran,Julian of Norwich;Rohr,,0,high,pointers to Julian of Norwich text and a Rohr summary,out_batch_06.psv,
r416c4,417,4,2,88,III.4,972,Julian of Norwich,Julian of Norwich,,0,high,quoted Julian: Love was His meaning,out_batch_06.psv,
r416c6,417,6,3,22,III.4,972,Julian of Norwich,Julian of Norwich,theology,0,high,quoted Julian: compassion on fellow Christians is Christ in him,out_batch_06.psv,
